track_id,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time
668,37.978414,23.735533,29.0604,-0.0105,0.0643,578.64,37.978417,23.735539,29.0647,0.0109,0.0741,578.68,37.978419,23.735542,29.0681,0.016,0.0789,578.72,37.97842,23.735545,29.0722,0.024,0.0838,578.76,37.978422,23.735548,29.0773,0.0345,0.0887,578.8,37.978424,23.735551,29.0838,0.0471,0.0935,578.84,37.978425,23.735554,29.0915,0.0572,0.0984,578.88
669,37.98061,23.735096,50.1421,0.0608,0.1515,579.04,37.980602,23.735103,50.1172,-0.0633,0.176,579.08,37.980598,23.735107,50.0971,-0.093,0.1882,579.12,37.980593,23.73511,50.0733,-0.1396,0.2004,579.16,37.980589,23.735114,50.0435,-0.2005,0.2126,579.2,37.980585,23.735118,50.0061,-0.2736,0.2248,579.24,37.980581,23.735121,49.9609,-0.3382,0.237,579.28
670,37.980637,23.735108,40.5072,0.025,0.0307,579.04,37.98063,23.735114,40.4969,-0.0262,0.0355,579.08,37.980627,23.735117,40.4886,-0.0385,0.0378,579.12,37.980623,23.73512,40.4787,-0.0577,0.0402,579.16,37.98062,23.735123,40.4665,-0.0828,0.0425,579.2,37.980617,23.735126,40.451,-0.1129,0.0448,579.24,37.980613,23.735129,40.432,-0.1453,0.0472,579.28
671,37.977631,23.737446,12.2167,-0.0653,0.3592,579.44,37.97763,23.737449,12.2435,0.0683,0.4067,579.48,37.97763,23.73745,12.2651,0.1002,0.4304,579.52,37.97763,23.737452,12.2908,0.1504,0.454,579.56,37.97763,23.737453,12.3228,0.2159,0.4776,579.6,37.97763,23.737455,12.3631,0.2944,0.5013,579.64,37.977629,23.737456,12.4115,0.3616,0.5249,579.68
672,37.980597,23.73507,37.1816,0.0191,0.0537,580.84,37.980591,23.735076,37.1738,-0.0199,0.0622,580.88,37.980588,23.735078,37.1675,-0.0292,0.0664,580.92,37.980585,23.735081,37.16,-0.0439,0.0707,580.96,37.980582,23.735084,37.1506,-0.063,0.0749,581,37.980579,23.735086,37.1389,-0.086,0.0792,581.04,37.980576,23.735089,37.1248,-0.1048,0.0835,581.08
673,37.978406,23.735539,24.6705,0.0104,-0.0676,581.04,37.978409,23.735544,24.6663,-0.0108,-0.0782,581.08,37.978411,23.735547,24.6629,-0.0158,-0.0835,581.12,37.978412,23.73555,24.6588,-0.0238,-0.0888,581.16,37.978413,23.735552,24.6537,-0.0342,-0.0941,581.2,37.978415,23.735555,24.6473,-0.0466,-0.0994,581.24,37.978416,23.735557,24.6397,-0.0566,-0.1047,581.28
674,37.980638,23.735122,42.0763,-0.2616,-0.3067,581.44,37.98063,23.735127,41.9385,-0.625,-0.3546,581.48,37.980627,23.73513,41.8439,-0.74,-0.3781,581.52,37.980623,23.735133,41.7395,-0.8388,-0.4014,581.56,37.98062,23.735135,41.6271,-0.924,-0.4244,581.6,37.980616,23.735138,41.5086,-0.9977,-0.4473,581.64,37.980612,23.735141,41.3832,-1.0865,-0.4694,581.68
675,37.98063,23.735112,37.7006,0.1294,-0.0683,582.44,37.980624,23.735118,37.6475,-0.1349,-0.0802,582.48,37.980621,23.73512,37.6048,-0.198,-0.0861,582.52,37.980618,23.735123,37.5541,-0.2972,-0.092,582.56,37.980615,23.735125,37.4907,-0.4269,-0.0979,582.6,37.980611,23.735128,37.411,-0.5824,-0.1038,582.64,37.980608,23.73513,37.3148,-0.7216,-0.1096,582.68
676,37.978411,23.735532,24.3188,0.0314,-0.1173,582.44,37.978413,23.735537,24.3059,-0.0327,-0.1363,582.48,37.978415,23.73554,24.2955,-0.0481,-0.146,582.52,37.978416,23.735542,24.2832,-0.0721,-0.1558,582.56,37.978417,23.735545,24.2678,-0.1036,-0.1657,582.6,37.978419,23.735547,24.2485,-0.1414,-0.1757,582.64,37.97842,23.73555,24.2255,-0.1697,-0.1858,582.68
677,37.980611,23.735067,36.5165,0.0194,-0.0442,582.64,37.980605,23.735072,36.5085,-0.0202,-0.0511,582.68,37.980601,23.735075,36.5021,-0.0296,-0.0545,582.72,37.980598,23.735077,36.4945,-0.0445,-0.058,582.76,37.980595,23.73508,36.4851,-0.0639,-0.0614,582.8,37.980592,23.735082,36.4731,-0.0872,-0.0649,582.84,37.980589,23.735085,36.4587,-0.1083,-0.0683,582.88
678,37.978406,23.735539,24.737,0.0073,-0.3009,583.84,37.978408,23.735544,24.734,-0.0076,-0.3468,583.88,37.97841,23.735547,24.7316,-0.0112,-0.3696,583.92,37.978411,23.73555,24.7287,-0.0168,-0.3922,583.96,37.978412,23.735552,24.7251,-0.0241,-0.4147,584,37.978414,23.735555,24.7206,-0.0329,-0.437,584.04,37.978415,23.735558,24.715,-0.0436,-0.4594,584.08
679,37.980628,23.735118,40.2475,0.0084,0.2008,584.24,37.980621,23.735123,40.2441,-0.0087,0.2319,584.28,37.980618,23.735126,40.2414,-0.0128,0.2475,584.32,37.980614,23.735128,40.2381,-0.0192,0.2631,584.36,37.980611,23.735131,40.234,-0.0276,0.2787,584.4,37.980607,23.735133,40.2288,-0.0377,0.2943,584.44,37.980604,23.735136,40.2226,-0.0461,0.3098,584.48
680,37.978398,23.735528,26.3497,0.0386,0.0089,584.64,37.978401,23.735534,26.3339,-0.0402,0.0103,584.68,37.978402,23.735536,26.3211,-0.059,0.0111,584.72,37.978404,23.735539,26.306,-0.0886,0.0119,584.76,37.978405,23.735542,26.2871,-0.1272,0.0127,584.8,37.978407,23.735545,26.2634,-0.1735,0.0135,584.84,37.978408,23.735547,26.2356,-0.2028,0.0143,584.88
681,37.97842,23.735522,25.0672,0.1543,0.0117,585.04,37.978423,23.735527,25.0802,0.109,0.0136,585.08,37.978424,23.73553,25.0837,0.0988,0.0146,585.12,37.978426,23.735532,25.0857,0.0818,0.0156,585.16,37.978427,23.735535,25.0854,0.059,0.0165,585.2,37.978429,23.735538,25.082,0.0312,0.0175,585.24,37.97843,23.73554,25.0759,0.0107,0.0185,585.28
682,37.980635,23.735113,33.4246,0.032,0.1346,585.24,37.98063,23.735118,33.4115,-0.0333,0.156,585.28,37.980627,23.73512,33.4009,-0.0489,0.1667,585.32,37.980624,23.735123,33.3884,-0.0734,0.1774,585.36,37.980622,23.735125,33.3727,-0.1054,0.1881,585.4,37.980619,23.735127,33.3531,-0.1438,0.1989,585.44,37.980616,23.73513,33.3292,-0.1795,0.2096,585.48
683,37.980617,23.735085,41.5823,0.1326,0.0254,586.04,37.98061,23.735091,41.5279,-0.1382,0.0298,586.08,37.980607,23.735094,41.4841,-0.203,0.0319,586.12,37.980603,23.735096,41.4321,-0.3047,0.0341,586.16,37.9806,23.735099,41.3672,-0.4376,0.0363,586.2,37.980597,23.735102,41.2855,-0.597,0.0384,586.24,37.980593,23.735105,41.1866,-0.7428,0.0406,586.28
684,37.980038,23.736896,13.981,0.0259,-0.0772,586.24,37.980036,23.736894,13.9704,-0.027,-0.0903,586.28,37.980036,23.736892,13.9618,-0.0396,-0.0972,586.32,37.980035,23.736891,13.9517,-0.0595,-0.1043,586.36,37.980034,23.736889,13.939,-0.0855,-0.1115,586.4,37.980033,23.736888,13.923,-0.1167,-0.1189,586.44,37.980032,23.736886,13.9045,-0.1342,-0.1264,586.48
685,37.980639,23.735111,30.0917,0.0334,-0.3017,586.44,37.980633,23.735115,30.078,-0.0348,-0.3504,586.48,37.980631,23.735117,30.067,-0.0511,-0.3747,586.52,37.980628,23.735119,30.0539,-0.0767,-0.3989,586.56,37.980626,23.735121,30.0376,-0.1101,-0.423,586.6,37.980623,23.735123,30.017,-0.1503,-0.4471,586.64,37.980621,23.735125,29.9918,-0.1907,-0.4713,586.68
686,37.978398,23.735528,22.9968,0.0086,0.0003,587.04,37.978401,23.735533,22.9933,-0.009,0.0003,587.08,37.978403,23.735535,22.9904,-0.0132,0.0003,587.12,37.978404,23.735537,22.987,-0.0199,0.0003,587.16,37.978405,23.735539,22.9828,-0.0285,0.0004,587.2,37.978407,23.735542,22.9775,-0.0389,0.0004,587.24,37.978408,23.735544,22.971,-0.0493,0.0004,587.28
687,37.978415,23.735515,19.9783,1.058,-0.2947,588.64,37.978417,23.735519,20.1712,1.0093,-0.3058,588.68,37.978418,23.735522,20.2613,1.0141,-0.3084,588.72,37.978419,23.735524,20.3491,1.005,-0.3092,588.76,37.97842,23.735526,20.4332,0.9841,-0.3087,588.8,37.978421,23.735528,20.5124,0.9532,-0.3069,588.84,37.978422,23.73553,20.5871,0.9329,-0.3041,588.88
688,37.978401,23.735534,21.3591,-0.171,-0.116,590.84,37.978404,23.735538,21.3149,-0.2117,-0.1335,590.88,37.978405,23.73554,21.2902,-0.2294,-0.1409,590.92,37.978406,23.735542,21.2646,-0.2394,-0.1469,590.96,37.978408,23.735544,21.2389,-0.243,-0.1518,591,37.978409,23.735547,21.2139,-0.2412,-0.1558,591.04,37.97841,23.735549,21.19,-0.2381,-0.1589,591.08
689,37.978418,23.735516,18.3336,-1.0234,-0.1415,591.84,37.97842,23.735521,18.1527,-0.9519,-0.1534,591.88,37.978421,23.735523,18.0705,-0.9467,-0.1583,591.92,37.978422,23.735525,17.9911,-0.9344,-0.1628,591.96,37.978423,23.735527,17.9151,-0.9162,-0.167,592,37.978424,23.735529,17.8429,-0.8929,-0.1709,592.04,37.978425,23.735531,17.7743,-0.8762,-0.1747,592.08
690,37.978405,23.735535,18.6555,0.0108,0.0087,592.44,37.978407,23.735539,18.6511,-0.0112,0.0101,592.48,37.978408,23.735541,18.6476,-0.0165,0.0108,592.52,37.978409,23.735543,18.6433,-0.0247,0.0115,592.56,37.97841,23.735545,18.6381,-0.0355,0.0123,592.6,37.978411,23.735547,18.6314,-0.0485,0.0131,592.64,37.978412,23.735549,18.6239,-0.053,0.0138,592.68
691,37.978406,23.735529,16.5782,0.0033,0.0914,594.24,37.978408,23.735532,16.5768,-0.0034,0.1056,594.28,37.978409,23.735534,16.5757,-0.005,0.1128,594.32,37.97841,23.735535,16.5744,-0.0076,0.12,594.36,37.978411,23.735537,16.5728,-0.0109,0.1271,594.4,37.978412,23.735539,16.5708,-0.0148,0.1343,594.44,37.978413,23.73554,16.5684,-0.0184,0.1415,594.48
692,37.978404,23.735527,15.7578,0.024,-0.0136,596.44,37.978406,23.73553,15.748,-0.025,-0.0159,596.48,37.978407,23.735532,15.74,-0.0368,-0.017,596.52,37.978408,23.735533,15.7306,-0.0552,-0.0182,596.56,37.978409,23.735535,15.7189,-0.0793,-0.0193,596.6,37.97841,23.735537,15.7041,-0.1082,-0.0205,596.64,37.978411,23.735538,15.6865,-0.1295,-0.0217,596.68
693,37.978399,23.735528,15.3546,-0.1677,-0.0613,598.44,37.978401,23.735531,15.3249,-0.1672,-0.0707,598.48,37.978402,23.735533,15.3123,-0.154,-0.0756,598.52,37.978402,23.735534,15.2994,-0.1718,-0.0807,598.56,37.978403,23.735536,15.2822,-0.2159,-0.0859,598.6,37.978404,23.735538,15.2576,-0.2823,-0.0913,598.64,37.978405,23.735539,15.2255,-0.3323,-0.0967,598.68
694,37.97842,23.735515,22.7515,0.36,-0.0005,599.04,37.978422,23.73552,22.8039,0.333,-0.0006,599.08,37.978424,23.735522,22.8279,0.3282,-0.0006,599.12,37.978425,23.735524,22.8509,0.318,-0.0006,599.16,37.978426,23.735527,22.8721,0.3032,-0.0007,599.2,37.978427,23.735529,22.891,0.2844,-0.0007,599.24,37.978429,23.735531,22.9079,0.2709,-0.0008,599.28
695,37.978401,23.735526,14.0808,0.0107,-0.0197,601.04,37.978402,23.735529,14.0764,-0.0111,-0.0228,601.08,37.978403,23.73553,14.0729,-0.0163,-0.0244,601.12,37.978404,23.735532,14.0687,-0.0245,-0.026,601.16,37.978404,23.735533,14.0635,-0.0353,-0.0276,601.2,37.978405,23.735535,14.0569,-0.0481,-0.0291,601.24,37.978406,23.735536,14.0491,-0.0582,-0.0307,601.28
696,37.978414,23.735515,29.3885,-4.1368,-0.5857,601.24,37.978417,23.735523,28.8327,-3.9194,-0.5793,601.28,37.978419,23.735526,28.5725,-3.8384,-0.5738,601.32,37.978421,23.73553,28.3215,-3.7584,-0.5658,601.36,37.978423,23.735533,28.0793,-3.6791,-0.5556,601.4,37.978424,23.735536,27.8457,-3.6005,-0.5435,601.44,37.978426,23.735539,27.6195,-3.5339,-0.5295,601.48
697,37.97841,23.735545,13.6895,0.0288,0.0396,603.84,37.978411,23.735548,13.6776,-0.03,0.0463,603.88,37.978412,23.735549,13.6681,-0.0441,0.0498,603.92,37.978413,23.735551,13.6568,-0.0662,0.0534,603.96,37.978414,23.735552,13.6427,-0.0951,0.0571,604,37.978415,23.735554,13.625,-0.1298,0.0608,604.04,37.978416,23.735555,13.6041,-0.1531,0.0646,604.08
698,37.978399,23.735526,14.0324,-0.0002,-0.0055,605.64,37.9784,23.735529,14.0325,0.0002,-0.0064,605.68,37.978401,23.73553,14.0326,0.0003,-0.0068,605.72,37.978402,23.735531,14.0327,0.0004,-0.0072,605.76,37.978403,23.735533,14.0327,0.0006,-0.0077,605.8,37.978404,23.735534,14.0329,0.0008,-0.0081,605.84,37.978404,23.735536,14.033,0.0011,-0.0085,605.88
699,37.980025,23.736873,16.3538,-0.0058,-0.0808,607.44,37.980023,23.73687,16.3562,0.0061,-0.0934,607.48,37.980022,23.736868,16.3581,0.0089,-0.0998,607.52,37.980021,23.736866,16.3604,0.0134,-0.1062,607.56,37.98002,23.736864,16.3632,0.0192,-0.1128,607.6,37.98002,23.736863,16.3668,0.0262,-0.1193,607.64,37.980019,23.736861,16.3713,0.0338,-0.1259,607.68
700,37.978399,23.735531,15.1991,0.0211,-0.0308,608.44,37.978401,23.735534,15.1905,-0.022,-0.0359,608.48,37.978401,23.735535,15.1835,-0.0323,-0.0385,608.52,37.978402,23.735537,15.1752,-0.0486,-0.0411,608.56,37.978403,23.735538,15.1649,-0.0697,-0.0438,608.6,37.978404,23.73554,15.1518,-0.0952,-0.0465,608.64,37.978405,23.735541,15.1364,-0.1143,-0.0492,608.68
701,37.978724,23.73675,5.3605,-0.1077,-0.0842,609.64,37.978723,23.736749,5.347,-0.092,-0.0962,609.68,37.978723,23.736748,5.3413,-0.0887,-0.1022,609.72,37.978723,23.736748,5.3362,-0.0828,-0.1083,609.76,37.978723,23.736747,5.332,-0.0746,-0.1143,609.8,37.978722,23.736746,5.3289,-0.0645,-0.1204,609.84,37.978722,23.736746,5.3269,-0.0571,-0.1264,609.88
702,37.980629,23.735119,36.2395,0.0239,-0.0018,610.44,37.980623,23.735124,36.2297,-0.0249,-0.0021,610.48,37.980619,23.735126,36.2218,-0.0366,-0.0022,610.52,37.980616,23.735128,36.2124,-0.0549,-0.0024,610.56,37.980613,23.73513,36.2007,-0.0788,-0.0025,610.6,37.98061,23.735133,36.186,-0.1075,-0.0026,610.64,37.980607,23.735135,36.1675,-0.1443,-0.0028,610.68
703,37.98062,23.735098,37.0006,0.1357,0.0001,612.64,37.980614,23.735103,36.9449,-0.1414,0.0001,612.68,37.980611,23.735106,36.9001,-0.2076,0.0001,612.72,37.980608,23.735108,36.8469,-0.3117,0.0002,612.76,37.980604,23.735111,36.7805,-0.4477,0.0002,612.8,37.980601,23.735113,36.6969,-0.6108,0.0002,612.84,37.980598,23.735116,36.5955,-0.7637,0.0002,612.88
704,37.980605,23.735064,24.7653,-0.0233,0.004,614.24,37.980601,23.735067,24.7749,0.0244,0.0046,614.28,37.980599,23.735069,24.7826,0.0357,0.0048,614.32,37.980597,23.735071,24.7918,0.0537,0.0051,614.36,37.980595,23.735072,24.8032,0.0771,0.0054,614.4,37.980593,23.735074,24.8176,0.1051,0.0057,614.44,37.980591,23.735076,24.8351,0.1318,0.006,614.48
705,37.980581,23.735037,37.7412,-0.0415,-0.0177,614.64,37.980575,23.735042,37.7583,0.0433,-0.0202,614.68,37.980572,23.735045,37.772,0.0636,-0.0215,614.72,37.980569,23.735048,37.7883,0.0955,-0.0228,614.76,37.980566,23.735051,37.8086,0.1372,-0.024,614.8,37.980563,23.735053,37.8342,0.1871,-0.0252,614.84,37.980559,23.735056,37.8646,0.2241,-0.0265,614.88
706,37.980629,23.735086,30.9438,0.0753,0.0102,615.24,37.980624,23.735091,30.9129,-0.0785,0.0119,615.28,37.980621,23.735093,30.888,-0.1153,0.0127,615.32,37.980619,23.735095,30.8585,-0.173,0.0135,615.36,37.980616,23.735097,30.8216,-0.2485,0.0143,615.4,37.980614,23.735099,30.7752,-0.339,0.0151,615.44,37.980611,23.735101,30.7185,-0.4302,0.0158,615.48
707,37.980638,23.735104,35.8275,0.1244,-0.0741,615.84,37.980632,23.735109,35.7764,-0.1297,-0.0869,615.88,37.980629,23.735111,35.7354,-0.1904,-0.0935,615.92,37.980627,23.735113,35.6866,-0.2858,-0.1001,615.96,37.980624,23.735116,35.6257,-0.4105,-0.1069,616,37.980621,23.735118,35.549,-0.56,-0.1138,616.04,37.980617,23.735121,35.4571,-0.6855,-0.1207,616.08
708,37.9806,23.735067,25.4266,-0.0182,-0.0506,616.24,37.980596,23.735071,25.4341,0.019,-0.0582,616.28,37.980593,23.735072,25.4401,0.0279,-0.0619,616.32,37.980591,23.735074,25.4472,0.0418,-0.0657,616.36,37.980589,23.735076,25.4561,0.0601,-0.0694,616.4,37.980587,23.735078,25.4674,0.082,-0.0731,616.44,37.980585,23.735079,25.4807,0.0985,-0.0768,616.48
709,37.980614,23.735085,23.4957,0.0551,0.0468,616.44,37.980611,23.735088,23.4731,-0.0574,0.0547,616.48,37.980609,23.73509,23.4549,-0.0843,0.0588,616.52,37.980607,23.735091,23.4333,-0.1266,0.0631,616.56,37.980605,23.735093,23.4063,-0.1818,0.0674,616.6,37.980603,23.735095,23.3724,-0.248,0.0718,616.64,37.980601,23.735097,23.3322,-0.2955,0.0762,616.68
710,37.980639,23.735103,36.6369,0.1401,0.0512,616.64,37.980633,23.735108,36.5794,-0.146,0.0602,616.68,37.98063,23.73511,36.5332,-0.2143,0.0648,616.72,37.980627,23.735113,36.4783,-0.3218,0.0697,616.76,37.980624,23.735115,36.4097,-0.4622,0.0746,616.8,37.98062,23.735118,36.3234,-0.6305,0.0796,616.84,37.980617,23.735121,36.2203,-0.766,0.0847,616.88
711,37.978423,23.735538,22.1324,0.1661,0.0139,617.04,37.978425,23.735542,22.1547,0.1473,0.0161,617.08,37.978426,23.735544,22.1645,0.1435,0.0172,617.12,37.978428,23.735547,22.1736,0.1364,0.0183,617.16,37.978429,23.735549,22.1816,0.1264,0.0195,617.2,37.97843,23.735551,22.1882,0.114,0.0206,617.24,37.978432,23.735554,22.1934,0.105,0.0217,617.28
712,37.98059,23.735029,37.9161,-0.009,-0.0564,617.04,37.980584,23.735034,37.9198,0.0093,-0.0649,617.08,37.98058,23.735037,37.9227,0.0137,-0.0692,617.12,37.980577,23.735039,37.9262,0.0206,-0.0734,617.16,37.980574,23.735042,37.9306,0.0296,-0.0777,617.2,37.980571,23.735045,37.9361,0.0403,-0.0819,617.24,37.980568,23.735047,37.9426,0.0473,-0.0861,617.28
713,37.980624,23.735093,21.9284,0.0769,0.0054,617.44,37.98062,23.735096,21.8969,-0.0801,0.0063,617.48,37.980618,23.735097,21.8715,-0.1177,0.0068,617.52,37.980617,23.735099,21.8414,-0.1766,0.0072,617.56,37.980615,23.7351,21.8037,-0.2537,0.0077,617.6,37.980613,23.735102,21.7564,-0.3461,0.0081,617.64,37.980611,23.735103,21.699,-0.4308,0.0086,617.68
714,37.980635,23.735107,37.0193,0.1186,-0.0438,617.64,37.980629,23.735113,36.9707,-0.1237,-0.0514,617.68,37.980626,23.735115,36.9315,-0.1815,-0.0554,617.72,37.980623,23.735118,36.885,-0.2725,-0.0595,617.76,37.98062,23.73512,36.8269,-0.3914,-0.0637,617.8,37.980616,23.735123,36.7539,-0.5341,-0.068,617.84,37.980613,23.735126,36.6671,-0.6413,-0.0724,617.88
715,37.980052,23.73693,13.7868,-0.4057,-0.0812,617.64,37.98005,23.736927,13.7359,-0.3464,-0.0909,617.68,37.98005,23.736925,13.7146,-0.3341,-0.0956,617.72,37.980049,23.736924,13.6955,-0.3117,-0.1001,617.76,37.980048,23.736922,13.6796,-0.2809,-0.1045,617.8,37.980048,23.736921,13.6681,-0.2429,-0.1088,617.84,37.980047,23.736919,13.6604,-0.2151,-0.1131,617.88
716,37.980623,23.735133,39.0244,0.3604,0.0229,618.64,37.980616,23.735139,39.0546,0.2545,0.0267,618.68,37.980613,23.735141,39.0628,0.2308,0.0287,618.72,37.98061,23.735144,39.0675,0.1909,0.0308,618.76,37.980607,23.735147,39.0667,0.1376,0.0328,618.8,37.980604,23.73515,39.0589,0.0728,0.0349,618.84,37.9806,23.735153,39.0447,0.0248,0.037,618.88
717,37.980594,23.735048,31.1557,0.0582,-0.0197,619.84,37.980589,23.735053,31.1318,-0.0607,-0.0229,619.88,37.980587,23.735055,31.1126,-0.0891,-0.0246,619.92,37.980584,23.735057,31.0898,-0.1337,-0.0262,619.96,37.980582,23.73506,31.0613,-0.1921,-0.0278,620,37.980579,23.735062,31.0255,-0.262,-0.0294,620.04,37.980577,23.735064,30.9823,-0.3222,-0.031,620.08
718,37.980617,23.735102,26.4534,0.0984,-0.1172,620.04,37.980612,23.735105,26.413,-0.1026,-0.1379,620.08,37.98061,23.735107,26.3805,-0.1506,-0.1487,620.12,37.980608,23.735109,26.3419,-0.2261,-0.1599,620.16,37.980606,23.735111,26.2937,-0.3247,-0.1714,620.2,37.980603,23.735113,26.2331,-0.443,-0.1832,620.24,37.980601,23.735115,26.1612,-0.5308,-0.1951,620.28
719,37.98063,23.735121,30.0969,0.041,-0.1385,620.04,37.980625,23.735125,30.0801,-0.0428,-0.1611,620.08,37.980622,23.735127,30.0665,-0.0628,-0.1724,620.12,37.98062,23.735129,30.0504,-0.0943,-0.1838,620.16,37.980617,23.735131,30.0303,-0.1354,-0.1951,620.2,37.980614,23.735133,30.0051,-0.1847,-0.2065,620.24,37.980612,23.735135,29.9747,-0.2261,-0.2178,620.28
720,37.978424,23.735538,21.449,0.0238,-0.0019,620.04,37.978426,23.735542,21.4392,-0.0248,-0.0022,620.08,37.978427,23.735545,21.4314,-0.0364,-0.0023,620.12,37.978428,23.735547,21.4221,-0.0546,-0.0025,620.16,37.97843,23.735549,21.4104,-0.0784,-0.0026,620.2,37.978431,23.735551,21.3958,-0.107,-0.0028,620.24,37.978432,23.735554,21.3781,-0.132,-0.0029,620.28
721,37.980586,23.735081,38.4046,0.055,-0.1024,621.64,37.98058,23.735087,38.3821,-0.0573,-0.1192,621.68,37.980576,23.735089,38.3639,-0.0841,-0.1276,621.72,37.980573,23.735092,38.3424,-0.1263,-0.1362,621.76,37.98057,23.735095,38.3155,-0.1814,-0.1449,621.8,37.980567,23.735097,38.2816,-0.2475,-0.1537,621.84,37.980564,23.7351,38.2411,-0.3004,-0.1625,621.88
722,37.980611,23.735097,20.0299,0.0166,-0.0329,622.04,37.980608,23.7351,20.0231,-0.0173,-0.0382,622.08,37.980606,23.735101,20.0176,-0.0253,-0.0408,622.12,37.980604,23.735102,20.0111,-0.0381,-0.0435,622.16,37.980603,23.735104,20.003,-0.0547,-0.0462,622.2,37.980601,23.735105,19.9928,-0.0746,-0.0489,622.24,37.980599,23.735107,19.9807,-0.0887,-0.0516,622.28
723,37.980573,23.735055,29.2471,0.0494,0.0137,622.44,37.980568,23.735059,29.2268,-0.0515,0.016,622.48,37.980566,23.73506,29.2105,-0.0757,0.0171,622.52,37.980563,23.735062,29.1911,-0.1136,0.0182,622.56,37.980561,23.735064,29.1669,-0.1631,0.0193,622.6,37.980558,23.735066,29.1365,-0.2225,0.0205,622.64,37.980556,23.735068,29.0997,-0.2758,0.0216,622.68
724,37.98004,23.736902,22.4435,0.0208,-0.1912,622.84,37.980038,23.736897,22.4349,-0.0217,-0.2219,622.88,37.980036,23.736894,22.4281,-0.0318,-0.2373,622.92,37.980035,23.736892,22.4199,-0.0478,-0.2528,622.96,37.980034,23.736889,22.4097,-0.0687,-0.2684,623,37.980033,23.736887,22.3969,-0.0937,-0.284,623.04,37.980032,23.736885,22.3816,-0.1133,-0.2996,623.08
725,37.980582,23.735051,33.0755,0.0083,0.0455,625.24,37.980577,23.735055,33.072,-0.0087,0.0525,625.28,37.980574,23.735058,33.0693,-0.0127,0.056,625.32,37.980571,23.73506,33.0661,-0.0191,0.0594,625.36,37.980568,23.735062,33.062,-0.0274,0.0629,625.4,37.980566,23.735064,33.0569,-0.0374,0.0664,625.44,37.980563,23.735067,33.0505,-0.0485,0.0699,625.48
726,37.980605,23.735069,44.7054,0.0331,-0.0396,625.24,37.980598,23.735075,44.6918,-0.0345,-0.0459,625.28,37.980594,23.735078,44.6809,-0.0507,-0.0491,625.32,37.98059,23.735081,44.6679,-0.0761,-0.0523,625.36,37.980586,23.735084,44.6517,-0.1093,-0.0554,625.4,37.980583,23.735087,44.6313,-0.1491,-0.0586,625.44,37.980579,23.73509,44.607,-0.1802,-0.0618,625.48
727,37.978462,23.738016,16.4272,-0.1593,-0.3917,625.24,37.97846,23.738012,16.4925,0.1658,-0.4275,625.28,37.978459,23.73801,16.545,0.2435,-0.4442,625.32,37.978459,23.738008,16.6074,0.3656,-0.4599,625.36,37.978458,23.738006,16.6853,0.5251,-0.4752,625.4,37.978457,23.738004,16.7834,0.7165,-0.4903,625.44,37.978456,23.738002,16.8999,0.8616,-0.5051,625.48
728,37.98007,23.736993,9.7229,-0.17,-0.6068,625.24,37.98007,23.73699,9.7924,0.1765,-0.6353,625.28,37.98007,23.736989,9.8484,0.2593,-0.6479,625.32,37.98007,23.736988,9.9149,0.3895,-0.6594,625.36,37.980069,23.736986,9.9979,0.5595,-0.6707,625.4,37.980069,23.736985,10.1024,0.7635,-0.682,625.44,37.980069,23.736984,10.2266,0.9176,-0.6933,625.48
729,37.980605,23.735107,26.3201,-0.0305,-0.0687,625.24,37.9806,23.73511,26.3326,0.0318,-0.0788,625.28,37.980598,23.735112,26.3427,0.0467,-0.0838,625.32,37.980596,23.735114,26.3547,0.0701,-0.0888,625.36,37.980594,23.735116,26.3696,0.1007,-0.0938,625.4,37.980591,23.735117,26.3884,0.1374,-0.0988,625.44,37.980589,23.735119,26.4109,0.1677,-0.1037,625.48
730,37.980599,23.735091,50.7491,0.1105,-0.0403,626.24,37.980591,23.735098,50.7037,-0.1152,-0.047,626.28,37.980586,23.735101,50.6673,-0.1691,-0.0504,626.32,37.980582,23.735105,50.624,-0.2539,-0.0539,626.36,37.980578,23.735108,50.5699,-0.3646,-0.0575,626.4,37.980574,23.735112,50.5018,-0.4974,-0.0612,626.44,37.980569,23.735115,50.4207,-0.6011,-0.0648,626.48
731,37.980573,23.735048,34.5456,0.0814,0.0054,627.04,37.980567,23.735052,34.5122,-0.0848,0.0063,627.08,37.980564,23.735055,34.4854,-0.1245,0.0067,627.12,37.980562,23.735057,34.4534,-0.187,0.0072,627.16,37.980559,23.73506,34.4136,-0.2685,0.0076,627.2,37.980556,23.735062,34.3635,-0.3664,0.0081,627.24,37.980553,23.735065,34.3031,-0.4519,0.0085,627.28
732,37.9806,23.735072,42.628,0.0579,0.0904,627.04,37.980593,23.735078,42.6043,-0.0604,0.1051,627.08,37.980589,23.735081,42.5852,-0.0886,0.1125,627.12,37.980585,23.735084,42.5625,-0.133,0.1201,627.16,37.980582,23.735087,42.5341,-0.191,0.1278,627.2,37.980578,23.73509,42.4985,-0.2606,0.1356,627.24,37.980575,23.735093,42.4558,-0.3169,0.1434,627.28
